mobile_price,disp_size,resolution,os,num_cores,mp_speed,int_memory,ram,battery_power,mob_width,mob_height,mob_depth,mob_weight,2G,3G,4G,4GVOLTE,5G,p_cam_max,p_cam_count,f_cam_max,f_cam_count,Infinix,MI3,Mi,OPPO,POCO,Realme,Redmi,Samsung,Vivo,Black,Blue,Brick,Brown,Champagne,Concrete,Cyan,Edition,Gold,Green,Grey,Mint,Mist,Orange,Purple,Red,Ruby,Sapphire,Sea,Silver,Violet,Wave,White
24999,16.23,2527200,9,8,2.84,128,6,4000,74.3,156.7,8.8,191.0,1,1,0,1,0,48,3,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17350,15.44,1123200,9,8,2.0,128,6,4030,71.85,153.48,8.475,173.8,1,1,1,1,0,48,3,32,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29999,16.23,2527200,9,8,2.84,256,8,4000,74.3,156.7,8.8,191.0,1,1,0,1,0,48,3,20,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13999,16.0,2527200,9,8,2.0,128,6,4000,75.21,159.21,8.1,186.0,1,1,0,1,0,48,2,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21999,16.23,2527200,9,8,2.2,64,6,4000,74.3,156.7,8.8,191.0,1,1,0,1,0,48,3,20,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13495,15.21,1036800,8,8,2.0,64,4,3080,77.26,160.73,8.1,168.0,1,1,1,0,0,12,2,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,16.23,2527200,9,8,2.84,256,8,4000,74.3,156.7,8.8,191.0,1,1,0,1,0,48,3,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24999,16.23,2527200,9,8,2.2,128,6,4000,74.3,156.7,8.8,191.0,1,1,0,1,0,48,3,20,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15990,15.9,2462400,8,8,1.8,64,4,4000,76.4,157.9,8.26,181.0,1,1,1,1,0,12,2,20,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13999,15.21,2332800,8,8,2.2,64,4,3010,75.4,158.7,7.3,168.0,1,1,1,1,0,20,2,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
55799,16.94,2527200,10,8,2.84,256,8,4780,74.8,162.58,8.96,209.0,0,0,0,1,1,10,1,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51800,16.94,2527200,10,8,2.84,128,8,4780,74.8,162.58,8.96,209.0,0,0,0,1,1,10,1,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24999,16.23,2527200,9,8,2.2,128,6,4000,74.3,156.7,8.8,191.0,1,1,0,1,0,48,3,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16899,15.21,2332800,8,8,2.2,128,6,3010,75.4,158.7,7.3,168.0,1,1,1,1,0,20,2,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16899,15.21,2332800,8,8,2.2,128,6,3010,75.4,158.7,7.3,168.0,1,1,1,1,0,20,2,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24999,16.23,2527200,9,8,2.2,128,6,4000,74.3,156.7,8.8,191.0,1,1,0,1,0,48,3,20,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16899,15.21,2332800,8,8,2.2,128,6,3010,75.4,158.7,7.3,168.0,1,1,1,1,0,20,2,20,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16999,15.21,2332800,7,8,1.8,64,6,4000,75.35,158.58,8.05,181.0,0,1,1,1,0,12,2,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24999,16.23,2527200,9,8,2.2,128,6,4000,74.3,156.7,8.8,191.0,1,1,0,1,0,48,3,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13999,12.7,2073600,4,4,2.3,16,2,3050,73.6,144.0,8.1,145.0,0,1,0,0,0,13,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9799,15.8,1094400,9,8,1.95,64,4,5000,75.41,156.48,9.4,188.0,1,1,0,1,0,12,2,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9799,15.8,1094400,9,8,1.95,64,4,5000,75.41,156.48,9.4,188.0,1,1,0,1,0,12,2,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9799,15.8,1094400,9,8,1.95,64,4,5000,75.41,156.48,9.4,188.0,1,1,0,1,0,12,2,8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12999,15.46,1123200,9,8,2.0,64,4,4030,71.85,153.48,8.475,173.8,1,1,1,1,0,48,3,32,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14999,16.94,2592000,10,8,2.3,128,6,5020,76.68,165.75,8.8,209.0,0,1,0,1,0,48,4,16,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14999,16.94,2592000,10,8,2.3,128,6,5020,76.68,165.75,8.8,209.0,0,1,0,1,0,48,4,16,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16998,16.94,2592000,10,8,2.3,64,4,5020,76.68,165.75,8.8,209.0,0,1,0,1,0,48,4,16,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7399,15.8,1094400,9,8,2.0,32,2,5000,9.0,175.0,92.0,186.0,1,1,0,1,0,13,2,8,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7499,15.8,1094400,9,8,2.0,32,3,5000,9.0,175.0,92.0,186.0,0,1,0,1,0,13,2,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11199,16.0,2462400,9,8,2.0,64,4,4000,8.35,158.3,75.3,190.0,0,0,0,1,0,48,2,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13261,16.0,2462400,9,8,2.0,128,6,4000,8.35,158.3,75.3,190.0,0,0,0,1,0,48,2,13,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10978,16.0,2462400,9,8,2.0,32,3,4000,8.35,158.3,75.3,190.0,0,0,0,1,0,48,2,13,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12999,15.46,1123200,9,8,2.0,64,4,4030,71.85,153.48,8.475,173.8,1,1,1,1,0,48,3,32,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12999,15.46,1123200,9,8,2.0,64,4,4030,71.85,153.48,8.475,173.8,1,1,1,1,0,48,3,32,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11280,16.0,2462400,9,8,2.0,64,4,4000,8.35,158.3,75.3,190.0,0,0,0,1,0,48,2,13,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10100,16.0,2462400,9,8,2.0,64,4,4000,8.35,158.3,75.3,190.0,0,0,0,1,0,48,2,13,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7450,15.8,1094400,9,8,2.0,32,3,5000,9.0,175.0,92.0,186.0,1,1,0,1,0,13,2,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12999,16.0,2527200,9,8,2.0,64,6,4000,75.21,159.21,8.1,186.0,1,1,0,1,0,48,2,13,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,16.23,2527200,9,8,2.84,256,8,4000,74.3,156.7,8.8,191.0,1,1,0,1,0,48,3,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12999,16.94,2592000,10,8,2.3,64,4,5020,76.68,165.75,8.8,209.0,0,1,0,1,0,48,4,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12999,16.94,2592000,10,8,2.3,64,4,5020,76.68,165.75,8.8,209.0,0,1,0,1,0,48,4,16,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7499,15.8,1094400,9,8,2.0,32,3,5000,9.0,175.0,92.0,186.0,1,1,0,1,0,13,2,8,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11999,15.9,2462400,8,8,1.8,64,6,4000,76.4,157.9,8.26,181.0,1,1,1,1,0,12,2,20,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11999,15.9,2462400,8,8,1.8,64,6,4000,76.4,157.9,8.26,181.0,1,1,1,1,0,12,2,20,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12999,13.97,2073600,6,8,2.0,64,4,4100,76.0,151.0,8.4,165.0,0,1,0,1,0,13,1,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11999,15.9,2462400,8,8,1.8,64,6,4000,76.4,157.9,8.26,181.0,1,1,1,1,0,12,2,20,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21999,16.23,2527200,9,8,2.2,64,6,4000,74.3,156.7,8.8,191.0,1,1,0,1,0,48,3,20,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12999,15.21,2332800,7,8,1.8,64,4,4000,75.35,158.58,8.05,181.0,0,1,1,1,0,12,2,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13999,16.0,2527200,9,8,2.0,128,6,4000,75.21,159.21,8.1,186.0,1,0,0,0,0,48,2,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16999,16.94,2592000,10,8,2.3,128,6,5020,76.68,165.5,8.8,209.0,0,1,0,1,0,64,4,32,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16999,16.94,2592000,10,8,2.3,128,6,5020,76.68,165.5,8.8,209.0,0,1,0,1,0,64,4,32,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6999,15.8,1094400,9,8,1.95,32,2,5000,75.41,156.48,9.4,188.0,1,1,0,1,0,12,1,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10999,16.0,2527200,9,8,2.0,64,4,4000,75.21,159.21,8.1,186.0,1,1,0,1,0,48,2,13,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55400,16.94,2527200,10,8,2.84,256,8,4780,74.8,162.58,8.96,209.0,0,0,0,1,1,10,1,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13999,15.21,2332800,7,8,1.8,64,6,4000,75.35,158.58,8.05,181.0,0,1,1,1,0,12,2,20,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16999,15.21,2332800,7,8,1.8,64,6,4000,75.35,158.58,8.05,181.0,0,1,1,1,0,12,2,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12999,15.21,2332800,7,8,1.8,64,4,4000,75.35,158.58,8.05,181.0,0,1,1,1,0,12,2,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13999,15.21,2332800,8,8,2.2,64,4,3010,75.4,158.7,7.3,168.0,1,1,1,1,0,20,2,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17999,15.21,2332800,7,8,1.8,64,6,4000,75.35,158.58,8.05,181.0,0,1,1,1,0,12,2,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13999,15.21,2332800,8,8,2.2,64,4,3010,75.4,158.7,7.3,168.0,1,1,1,1,0,20,2,20,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6700,12.7,921600,8,4,1.4,16,1,3000,70.1,140.4,8.35,137.0,1,1,1,1,0,8,1,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12999,15.21,2332800,7,8,1.8,64,4,4000,75.35,158.58,8.05,181.0,0,1,1,1,0,12,2,20,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9999,16.0,2527200,9,8,2.2,32,3,4000,75.21,159.21,8.1,186.0,1,1,1,1,0,48,2,13,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,15.21,1036800,8,8,2.0,64,4,3080,77.26,160.73,8.1,168.0,1,1,1,0,0,12,2,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6699,13.84,1036800,9,8,2.0,32,2,4000,70.4,146.3,9.55,165.0,1,1,0,1,0,12,1,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11999,16.0,2527200,9,8,2.2,64,4,4000,75.21,159.21,8.1,186.0,1,1,1,1,0,48,2,13,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7999,15.21,1036800,8,8,2.0,32,3,3080,77.26,160.73,8.1,168.0,1,1,1,0,0,12,2,16,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,15.21,1036800,8,8,2.0,64,4,3080,77.26,160.73,8.1,168.0,1,1,1,0,0,12,2,16,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9999,16.0,2527200,9,8,2.2,32,3,4000,75.21,159.21,8.1,186.0,1,1,0,1,0,12,2,13,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6499,13.84,1036800,9,8,2.0,16,2,4000,70.4,146.3,9.55,165.0,1,1,0,1,0,12,1,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7999,13.84,1036800,8,8,2.0,32,3,3000,71.5,147.5,8.3,146.0,1,1,0,1,0,12,2,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9999,16.0,2527200,9,8,2.2,32,3,4000,75.21,159.21,8.1,186.0,1,1,0,1,0,12,2,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11999,16.0,2527200,9,8,2.2,64,4,4000,75.21,159.21,8.1,186.0,1,1,1,1,0,48,2,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6499,13.84,1036800,9,8,2.0,16,2,4000,70.4,146.3,9.55,165.0,1,1,0,1,0,12,1,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13999,15.21,2332800,7,8,1.8,64,6,4000,75.35,158.58,8.05,181.0,0,1,1,1,0,12,2,20,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12999,15.21,2332800,7,8,1.8,64,4,4000,75.35,158.58,8.05,181.0,0,1,1,1,0,12,2,20,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8369,15.9,1094400,9,8,1.8,32,3,4000,75.58,158.73,8.47,180.0,1,1,1,0,0,12,2,32,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8090,15.9,1094400,9,8,1.8,32,3,4000,75.58,158.73,8.47,180.0,1,1,1,0,0,12,2,32,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9999,16.0,2527200,9,8,2.2,32,3,4000,75.21,159.21,8.1,186.0,1,1,0,1,0,12,2,13,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21999,16.23,2527200,9,8,2.2,64,6,4000,74.3,156.7,8.8,191.0,1,1,0,1,0,48,3,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9999,16.0,2527200,9,8,2.2,32,3,4000,75.21,159.21,8.1,186.0,1,0,0,0,0,48,2,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55400,16.94,2527200,10,8,2.84,256,8,4780,74.8,162.58,8.96,209.0,0,0,0,1,1,10,1,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13999,15.21,2332800,7,8,1.8,64,6,4000,75.35,158.58,8.05,181.0,0,1,1,1,0,12,2,20,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16999,15.21,2332800,7,8,1.8,64,6,4000,75.35,158.58,8.05,181.0,0,1,1,1,0,12,2,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12999,15.21,2332800,7,8,1.8,64,4,4000,75.35,158.58,8.05,181.0,0,1,1,1,0,12,2,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13999,15.21,2332800,8,8,2.2,64,4,3010,75.4,158.7,7.3,168.0,1,1,1,1,0,20,2,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17999,15.21,2332800,7,8,1.8,64,6,4000,75.35,158.58,8.05,181.0,0,1,1,1,0,12,2,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13999,15.21,2332800,8,8,2.2,64,4,3010,75.4,158.7,7.3,168.0,1,1,1,1,0,20,2,20,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6700,12.7,921600,8,4,1.4,16,1,3000,70.1,140.4,8.35,137.0,1,1,1,1,0,8,1,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13999,13.97,2073600,6,8,2.0,64,4,4100,76.0,151.0,8.4,165.0,0,1,0,1,0,13,1,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,15.8,1094400,9,8,2.0,32,2,5000,9.0,175.0,92.0,186.0,0,1,0,1,0,13,2,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8498,15.8,1094400,9,8,2.0,32,2,5000,9.0,175.0,92.0,186.0,1,1,0,1,0,13,2,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
