mobile_price,disp_size,resolution,os,num_cores,mp_speed,int_memory,ram,battery_power,mob_width,mob_height,mob_depth,mob_weight,2G,3G,4G,4GVOLTE,5G,p_cam_max,p_cam_count,f_cam_max,f_cam_count,Infinix,MI3,Mi,OPPO,POCO,Realme,Redmi,Samsung,Vivo,Black,Blue,Brick,Brown,Champagne,Concrete,Cyan,Edition,Gold,Green,Grey,Mint,Mist,Orange,Purple,Red,Ruby,Sapphire,Sea,Silver,Violet,Wave,White
9990,15.8,1094400,9,8,1.95,64,3,5000,75.41,156.48,9.4,191.0,0,1,0,1,0,13,2,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9990,15.8,1094400,9,8,1.95,64,3,5000,75.41,156.48,9.4,191.0,0,1,0,1,0,13,2,8,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11349,15.9,2462400,8,8,1.8,64,4,4000,76.4,157.9,8.26,181.0,1,1,1,1,0,12,2,20,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16999,16.0,2527200,9,8,2.0,128,6,4000,75.21,159.21,8.1,186.0,1,1,0,1,0,48,2,13,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9999,15.8,1094400,9,8,1.95,64,3,5000,75.41,156.48,9.4,191.0,0,1,0,1,0,13,2,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19999,16.94,2592000,10,8,2.3,128,6,5020,76.68,165.75,8.8,209.0,0,1,0,1,0,48,4,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14800,16.0,2527200,9,8,2.2,64,4,4000,75.21,159.21,8.1,186.0,1,1,0,1,0,12,2,13,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13990,15.21,2332800,8,8,2.2,64,4,3010,75.4,158.7,7.3,168.0,1,1,1,1,0,20,2,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6699,13.84,1036800,9,8,2.0,32,2,4000,70.4,146.3,9.55,165.0,1,1,0,1,0,12,1,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8689,15.21,1036800,8,8,2.0,32,3,3080,77.26,160.73,8.1,168.0,1,1,1,0,0,12,2,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11599,13.97,921600,7,8,1.4,64,4,3080,76.2,153.0,7.7,154.0,1,1,1,0,0,13,1,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7999,15.21,1036800,8,8,2.0,32,3,3080,77.26,160.73,8.1,168.0,1,1,1,0,0,12,2,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9900,16.13,1111680,9,8,2.0,64,3,5000,76.77,159.43,8.92,190.5,1,1,1,1,0,13,3,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10990,16.13,1111680,9,8,2.0,32,3,5000,76.77,159.43,8.92,190.5,1,1,1,1,0,13,3,8,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10849,16.13,1111680,9,8,1.95,32,3,5000,76.77,159.43,8.92,190.5,1,1,1,1,0,13,2,8,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16990,16.21,2527200,9,8,2.3,64,6,4500,75.23,159.53,8.13,189.6,1,1,1,0,0,48,3,32,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16990,16.21,2527200,9,8,2.3,64,6,4500,75.23,159.53,8.13,189.6,1,1,1,0,0,48,3,32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18990,16.21,2527200,9,8,2.3,128,8,4500,75.23,159.53,8.13,189.6,1,1,1,0,0,48,3,32,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18990,16.21,2527200,9,8,2.3,128,8,4500,75.23,159.53,8.13,189.6,1,1,1,0,0,48,3,32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12990,16.13,1111680,9,8,2.0,64,4,5000,76.77,159.43,8.92,190.5,1,1,1,1,0,13,3,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10849,16.13,1111680,9,8,1.95,32,3,5000,76.77,159.43,8.92,190.5,1,1,1,1,0,13,2,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19990,16.21,2527200,9,8,2.0,128,8,4500,75.19,159.25,8.68,186.7,1,1,1,1,0,48,4,32,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19990,16.21,2527200,9,8,2.0,128,8,4500,75.19,159.25,8.68,186.7,1,1,1,1,0,48,4,32,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19990,16.21,2527200,9,8,2.0,128,8,4500,75.19,159.25,8.68,186.7,1,1,1,1,0,48,4,32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8990,15.8,1094400,8,8,2.0,32,3,4030,75.09,155.11,8.28,163.5,1,1,1,1,0,13,1,5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11982,15.8,1094400,8,8,2.0,32,3,4030,75.09,155.11,8.28,163.5,1,1,1,1,0,13,1,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17990,16.59,2527200,10,8,2.0,128,8,5000,76.46,162.04,9.11,197.0,1,1,1,1,0,13,4,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17990,16.59,2527200,10,8,2.0,128,8,5000,76.46,162.04,9.11,197.0,1,1,1,1,0,13,4,16,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17990,16.59,2527200,9,8,2.3,128,6,5000,77.33,162.39,8.85,201.0,1,1,1,1,0,16,3,32,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13990,16.59,2527200,9,8,2.3,64,4,5000,77.33,162.39,8.85,201.0,1,1,1,1,0,16,3,32,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17990,16.59,2527200,9,8,2.3,128,6,5000,77.33,162.39,8.85,201.0,1,1,1,1,0,16,3,32,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8705,15.8,1094400,8,8,2.0,32,2,4030,75.09,155.11,8.28,163.5,1,1,1,1,0,13,1,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8949,15.8,1094400,8,8,2.0,32,2,4030,75.09,155.11,8.28,163.5,1,1,1,1,0,13,1,5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16375,16.59,2527200,9,8,2.0,128,4,5000,76.47,162.15,8.89,193.0,1,1,1,0,0,16,3,16,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31990,16.36,2592000,10,8,2.3,256,8,4500,75.04,159.64,8.5,186.5,1,1,1,1,0,48,4,32,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27990,16.36,2592000,10,8,2.3,128,8,4500,75.04,159.64,8.5,186.5,1,1,1,1,0,48,4,32,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27990,16.36,2592000,10,8,2.3,128,8,4500,75.04,159.64,8.5,186.5,1,1,1,1,0,48,4,32,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31990,16.36,2592000,10,8,2.3,256,8,4500,75.04,159.64,8.5,186.5,1,1,1,1,0,48,4,32,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24990,16.36,2592000,9,8,2.0,128,8,4500,74.17,159.01,8.54,176.0,1,1,1,0,0,48,4,32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24990,16.36,2592000,9,8,2.0,128,8,4500,74.17,159.01,8.54,176.0,1,1,1,0,0,48,4,32,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990,16.13,1111680,9,8,2.0,64,3,5000,76.77,159.43,8.92,190.5,1,1,1,1,0,13,3,8,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18990,16.21,2527200,9,8,2.0,64,6,4500,75.23,159.53,8.13,179.0,1,1,1,0,0,16,3,32,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16990,16.21,2527200,9,8,2.0,128,4,4500,75.23,159.53,8.13,179.0,1,1,1,0,0,16,3,32,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19990,16.21,2527200,9,8,2.0,128,6,4500,75.23,159.53,8.13,179.0,1,1,1,0,0,16,3,32,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16990,16.21,2527200,9,8,2.0,128,4,4500,75.23,159.53,8.13,179.0,1,1,1,0,0,16,3,32,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19990,16.21,2527200,9,8,2.0,128,6,4500,75.23,159.53,8.13,179.0,1,1,1,0,0,16,3,32,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9199,15.8,1094400,8,8,2.0,16,2,4030,75.09,155.11,8.28,163.5,1,1,1,1,0,13,1,5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22399,16.23,2527200,9,8,2.0,128,6,3700,74.71,157.25,8.21,185.0,1,1,1,1,0,48,3,32,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13990,16.13,1111680,9,8,2.3,128,4,5000,76.77,159.43,8.92,190.5,1,1,1,1,0,13,3,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21099,16.23,2527200,9,8,2.0,128,6,3700,74.71,157.25,8.21,185.0,1,1,1,1,0,48,2,32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29499,16.36,2592000,9,8,2.0,128,8,4100,74.7,159.0,9.8,201.8,1,1,1,0,0,48,4,32,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29499,16.36,2592000,9,8,2.0,128,8,4100,74.7,159.0,9.8,201.8,1,1,1,0,0,48,4,32,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11490,16.13,1111680,9,8,2.0,64,3,5000,76.77,159.43,8.92,190.5,1,1,1,1,0,13,3,8,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28499,16.23,2527200,9,8,2.0,128,8,3700,74.71,157.25,8.21,185.0,1,1,1,1,0,48,2,32,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28990,16.28,2527200,8,8,1.95,64,6,3400,75.08,157.91,7.9,156.0,1,1,0,1,0,12,2,25,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29990,16.74,2501280,8,8,2.8,128,8,4000,77.0,162.0,7.98,199.0,1,1,1,1,0,12,2,8,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13990,15.49,1094400,8,8,2.0,32,3,3260,75.0,155.06,7.77,148.0,1,1,0,1,0,13,1,5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16990,16.0,2462400,8,8,1.8,32,4,3260,75.03,154.81,7.89,150.0,1,1,0,1,0,16,2,16,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21099,16.59,2527200,9,8,2.1,64,6,4000,75.93,161.97,8.54,189.5,1,1,1,1,0,12,3,32,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15500,15.8,1094400,8,8,2.0,32,4,4030,75.09,155.11,8.28,163.5,1,1,1,1,0,13,2,8,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14990,15.8,1094400,8,8,2.0,64,3,4030,75.09,155.11,8.28,163.5,1,1,1,1,0,13,2,8,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990,15.8,1094400,8,8,2.0,32,2,4030,75.09,155.11,8.28,163.5,1,1,1,1,0,13,2,8,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18900,14.48,1036800,7,8,1.8,32,4,3000,72.8,149.3,7.9,139.0,1,1,0,1,0,16,1,24,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15990,14.48,1036800,7,8,1.8,32,4,3000,72.8,149.3,7.9,139.0,1,1,0,1,0,16,1,24,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11999,15.8,1094400,8,8,2.0,32,4,3260,75.24,155.21,7.7,151.0,1,1,1,1,0,13,1,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000,16.0,2462400,8,8,2.2,64,4,3260,75.03,154.81,7.89,150.0,1,1,0,1,0,16,2,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8900,15.24,1036800,8,4,1.4,16,2,3360,75.74,155.87,7.8,150.0,1,1,0,1,0,8,1,5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15990,15.8,1094400,8,8,2.0,32,4,4030,75.09,155.11,8.28,163.5,1,1,1,1,0,13,2,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10990,16.13,1111680,9,8,2.0,32,3,5000,76.77,159.43,8.92,190.5,1,1,1,1,0,13,3,8,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14990,16.59,2527200,9,8,2.3,64,6,5000,77.33,162.39,8.85,201.0,1,1,1,1,0,16,3,32,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13990,16.59,2527200,9,8,2.3,64,4,5000,77.33,162.39,8.85,201.0,1,1,1,1,0,16,3,32,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14990,16.59,2527200,9,8,2.3,64,6,5000,77.33,162.39,8.85,201.0,1,1,1,1,0,16,3,32,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12990,16.13,1111680,9,8,2.0,64,4,5000,76.77,159.43,8.92,190.5,1,1,1,1,0,13,3,8,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12990,16.13,1111680,9,8,2.0,64,4,5000,76.77,159.43,8.92,190.5,1,1,1,1,0,13,3,8,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17990,16.0,2462400,8,8,1.95,64,4,3260,75.03,154.81,7.89,150.0,1,1,1,1,0,13,2,16,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17990,16.0,2462400,8,8,1.95,64,4,3260,75.03,154.81,7.89,150.0,1,1,1,1,0,13,2,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11500,15.49,1094400,8,8,2.0,32,3,3260,75.0,155.06,7.77,148.0,1,1,0,1,0,13,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17999,16.0,2462400,8,8,1.8,32,4,3260,75.03,154.81,7.89,150.0,1,1,0,1,0,16,2,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9990,15.8,1094400,8,8,2.0,32,3,4030,75.09,155.11,8.28,163.5,1,1,1,1,0,13,2,8,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10900,15.24,1036800,8,4,1.4,16,3,3360,75.74,155.87,7.8,150.0,1,1,0,1,0,13,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12000,15.24,1036800,8,4,1.4,32,4,3360,75.74,155.87,7.8,150.0,1,1,0,1,0,13,1,5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22325,15.21,1036800,7,8,1.8,64,4,3225,75.74,155.87,7.7,160.0,1,1,0,1,0,16,1,24,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13995,13.21,921600,6,4,1.4,16,3,2730,72.9,149.9,7.5,142.0,1,1,0,1,0,13,1,5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13529,13.21,921600,6,4,1.4,16,3,2730,72.9,149.9,7.5,142.0,1,1,0,1,0,13,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11990,15.8,1094400,8,4,2.0,16,2,3260,75.0,155.06,7.77,143.0,1,1,1,1,0,13,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15500,15.8,1094400,8,8,2.0,32,4,4030,75.09,155.11,8.28,163.5,1,1,1,1,0,13,2,8,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14990,15.8,1094400,8,8,2.0,64,3,4030,75.09,155.11,8.28,163.5,1,1,1,1,0,13,2,8,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990,15.8,1094400,8,8,2.0,32,2,4030,75.09,155.11,8.28,163.5,1,1,1,1,0,13,2,8,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18900,14.48,1036800,7,8,1.8,32,4,3000,72.8,149.3,7.9,139.0,1,1,0,1,0,16,1,24,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15990,14.48,1036800,7,8,1.8,32,4,3000,72.8,149.3,7.9,139.0,1,1,0,1,0,16,1,24,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11999,15.8,1094400,8,8,2.0,32,4,3260,75.24,155.21,7.7,151.0,1,1,1,1,0,13,1,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000,16.0,2462400,8,8,2.2,64,4,3260,75.03,154.81,7.89,150.0,1,1,0,1,0,16,2,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
